time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-11-19T20:29:29.860Z,-31.0765,-72.029,24.11,4.1,mwr,,163,0.525,0.48,us,us10003zmr,2016-02-18T04:48:44.040Z,"95km SW of Ovalle, Chile",earthquake,7.8,6.2,0.063,24,reviewed,us,us
2015-11-19T17:44:52.810Z,-38.9047,-68.9589,14.63,4.2,mb,,115,2.199,1.11,us,us100049bq,2016-02-18T04:48:43.040Z,"21km E of Plaza Huincul, Argentina",earthquake,5.3,7.5,0.372,2,reviewed,us,us
2015-11-19T14:31:08.840Z,-31.3089,-72.5794,10,4.4,mb,,181,1.028,0.86,us,us10003ziv,2016-02-18T04:48:43.040Z,"139km WNW of Illapel, Chile",earthquake,6.4,1.9,0.203,7,reviewed,us,us
2015-11-19T07:47:27.390Z,-30.3513,-72.1178,8.21,4.5,mb,,137,0.526,0.67,us,us10003zh0,2016-02-18T04:48:43.040Z,"86km WSW of Coquimbo, Chile",earthquake,4.9,6.1,0.241,5,reviewed,us,us
2015-11-19T05:02:24.780Z,-30.2381,-71.6489,27.86,4.1,mb,,150,0.434,0.69,us,us10003zg3,2016-02-18T04:48:42.040Z,"43km SW of Coquimbo, Chile",earthquake,5.2,6.1,0.184,8,reviewed,us,us
2015-11-18T06:13:15.990Z,-19.3273,-69.2998,99.76,4.7,mwr,,86,0.546,1.28,us,us10003z7l,2016-11-10T22:01:04.061Z,"127km SSE of Putre, Chile",earthquake,6.4,4.9,0.048,42,reviewed,us,us
2015-11-18T02:32:43.320Z,-24.2835,-70.1928,48.58,4.4,mb,,127,0.391,1.26,us,us10003z73,2016-02-13T02:08:28.040Z,"73km SSE of Antofagasta, Chile",earthquake,7.4,5.6,0.189,8,reviewed,us,us
2015-11-17T17:57:14.120Z,-21.0218,-68.5949,128.7,4.1,mb,,51,0.834,0.95,us,us10003yzv,2016-02-13T02:08:27.040Z,"163km NNE of Calama, Chile",earthquake,7.9,8.1,0.198,8,reviewed,us,us
2015-11-17T13:16:27.910Z,-30.6883,-71.4926,48.58,4.1,mwr,,58,0.123,0.48,us,us10003yy2,2016-02-13T02:08:27.040Z,"29km WSW of Ovalle, Chile",earthquake,4.6,5.5,0.063,24,reviewed,us,us
2015-11-17T10:57:26.200Z,-31.7637,-71.9308,32.25,4.2,mb,,190,1.115,0.57,us,us10003yxk,2016-02-13T02:08:26.040Z,"74km WSW of Illapel, Chile",earthquake,5.5,2.3,0.199,7,reviewed,us,us
2015-11-17T06:02:38.010Z,-24.078,-66.9775,167.89,4.5,mb,,38,2.299,0.95,us,us10003ywd,2016-02-13T02:08:26.040Z,"68km WNW of San Antonio de los Cobres, Argentina",earthquake,7,5.6,0.061,80,reviewed,us,us
2015-11-17T05:37:01.000Z,-21.154,-68.486,130.8,4.7,mb,,,,0.96,us,us10003yw9,2016-02-13T02:08:26.040Z,"152km NNE of Calama, Chile",earthquake,7.1,5.3,0.123,20,reviewed,guc,us
2015-11-17T04:01:36.240Z,-24.1314,-67.0013,173.36,4.1,mb,,76,2.316,0.2,us,us10003zks,2016-02-13T02:08:26.040Z,"70km W of San Antonio de los Cobres, Argentina",earthquake,9.4,8.2,0.174,9,reviewed,us,us
2015-11-16T20:52:19.700Z,-30.2895,-72.0155,7.8,4.6,mwr,,121,0.504,1.1,us,us10003ytn,2016-02-13T02:08:25.040Z,"74km WSW of Coquimbo, Chile",earthquake,7.3,3.5,0.053,34,reviewed,us,us
2015-11-16T16:46:00.250Z,-29.918,-72.1274,10,4.3,mb,,138,0.771,1.03,us,us10003zk5,2016-02-13T02:08:25.040Z,"75km W of Coquimbo, Chile",earthquake,4.5,1.9,0.238,5,reviewed,us,us
2015-11-16T15:15:29.790Z,-31.8378,-72.0461,10,4.1,mwr,,80,1.212,0.66,us,us10003yp4,2016-02-13T02:08:25.040Z,"86km WSW of Illapel, Chile",earthquake,5.6,1.9,0.052,35,reviewed,us,us
2015-11-16T13:03:17.000Z,-31.377,-68.684,110.9,3.6,md,,,,1.37,us,us10003ynf,2016-02-13T02:08:25.040Z,"16km WNW of Albardon, Argentina",earthquake,9.9,3.4,,,reviewed,sja,sja
2015-11-16T09:57:07.420Z,-30.6151,-71.4087,50.33,4.4,mb,,62,0.203,0.8,us,us10003yn6,2016-02-13T02:08:24.040Z,"20km W of Ovalle, Chile",earthquake,4.3,6.7,0.17,14,reviewed,us,us
2015-11-16T04:55:35.510Z,-18.7515,-69.7705,78.14,4.7,mb,,92,0.483,0.77,us,us10003yl3,2016-02-13T02:08:24.040Z,"64km ESE of Arica, Chile",earthquake,6,5.7,0.073,57,reviewed,us,us
2015-11-16T02:32:03.310Z,-30.8563,-71.7415,36.83,4.3,mb,,158,0.203,0.37,us,us10003ykf,2016-02-13T02:08:24.040Z,"59km WSW of Ovalle, Chile",earthquake,5.8,10.5,0.238,5,reviewed,us,us
2015-11-16T01:57:10.720Z,-31.5763,-71.4818,37.57,4.3,mb,,80,0.909,0.94,us,us10003zek,2016-02-13T02:08:24.040Z,"30km WNW of Illapel, Chile",earthquake,6.3,1.9,0.265,4,reviewed,us,us
2015-11-15T23:29:44.600Z,-29.5394,-71.9808,14.09,3.9,mwr,,175,0.748,1,us,us10003yk2,2016-02-13T02:08:23.040Z,"76km NW of Coquimbo, Chile",earthquake,2.7,5.6,0.069,20,reviewed,us,us
2015-11-15T19:06:27.010Z,-34.6811,-72.5446,10,4.3,mb,,188,0.602,0.62,us,us10003yiu,2016-02-13T02:08:23.040Z,"73km N of Constitucion, Chile",earthquake,3.3,2,0.307,3,reviewed,us,us
2015-11-15T17:02:53.690Z,-29.7843,-72.051,10,4.3,mb,,95,0.718,0.97,us,us10003yii,2016-02-13T02:08:23.040Z,"70km WNW of Coquimbo, Chile",earthquake,5.1,1.9,0.201,7,reviewed,us,us
2015-11-15T01:46:15.050Z,-24.0883,-67.3199,202.72,4.2,mb,,101,2.072,0.93,us,us10003zb0,2016-02-13T02:08:22.040Z,"102km W of San Antonio de los Cobres, Argentina",earthquake,8.6,7.1,0.216,7,reviewed,us,us
2015-11-14T21:49:09.830Z,-29.4877,-71.9665,17.05,4.3,mb,,195,0.765,0.73,us,us10003za5,2016-02-13T02:08:22.040Z,"79km NW of Coquimbo, Chile",earthquake,4.4,5.9,0.267,4,reviewed,us,us
2015-11-14T14:54:54.040Z,-29.3653,-71.9329,35,4.3,mb,,192,0.818,1.24,us,us10003z9d,2016-02-13T02:08:21.040Z,"86km NW of Coquimbo, Chile",earthquake,7.2,2,0.375,2,reviewed,us,us
2015-11-14T12:58:19.000Z,-30.74,-71.413,43.9,4.4,mb,,,,1.06,us,us10003ycb,2016-02-13T02:08:21.040Z,"25km SW of Ovalle, Chile",earthquake,9.5,5.2,0.178,9,reviewed,guc,us
2015-11-14T07:43:07.470Z,-29.5687,-72.0999,10.05,4.4,mwr,,166,0.826,0.81,us,us10003yb9,2016-02-13T02:08:20.040Z,"84km WNW of Coquimbo, Chile",earthquake,5.9,2.1,0.048,41,reviewed,us,us
2015-11-14T01:25:11.200Z,-34.7894,-74.1611,10,4.2,mwr,,93,1.846,1.08,us,us10003y8s,2016-02-13T02:08:20.040Z,"170km WNW of Constitucion, Chile",earthquake,6.4,1.9,0.047,43,reviewed,us,us
2015-11-13T20:28:20.430Z,-29.7544,-72.0039,17.52,4.3,mb,,137,0.685,1.44,us,us10003y6t,2016-02-13T02:08:19.040Z,"67km WNW of Coquimbo, Chile",earthquake,4.5,6.1,0.532,1,reviewed,us,us
2015-11-13T14:36:52.140Z,-29.5936,-72.3231,10,4.4,mwr,,98,0.997,1,us,us10003y3a,2016-02-13T02:08:19.040Z,"102km WNW of Coquimbo, Chile",earthquake,4.8,1.8,0.045,48,reviewed,us,us
2015-11-13T03:27:04.990Z,-30.0834,-72.0009,13.13,4.4,mb,,198,0.668,0.55,us,us10003yyb,2016-02-13T02:08:18.040Z,"65km WSW of Coquimbo, Chile",earthquake,6.1,6.7,0.309,4,reviewed,us,us
2015-11-12T16:01:14.240Z,-29.4679,-71.9908,12.43,3.9,mwr,,150,0.794,1.33,us,us10003xt3,2016-02-13T02:08:17.040Z,"82km NW of Coquimbo, Chile",earthquake,4.8,4.8,0.078,16,reviewed,us,us
2015-11-12T14:45:30.620Z,-30.1103,-72.1805,10,4.3,mb,,189,0.733,0.63,us,us10003yqn,2016-02-13T02:08:17.040Z,"82km WSW of Coquimbo, Chile",earthquake,6,2,0.375,2,reviewed,us,us
2015-11-12T06:53:50.120Z,-29.5478,-72.1065,10,4.4,mwr,,92,0.84,0.86,us,us10003xqq,2016-02-13T02:08:17.040Z,"86km WNW of Coquimbo, Chile",earthquake,5.1,1.8,0.043,52,reviewed,us,us
2015-11-12T05:54:12.730Z,-32.6859,-71.8233,18.8,4.4,mb,,144,0.37,0.97,us,us10003xqg,2016-02-13T02:08:17.040Z,"43km NNW of Valparaiso, Chile",earthquake,5,3.9,0.135,16,reviewed,us,us
2015-11-12T03:31:43.280Z,-30.5365,-72.0437,10,4.1,mb,,202,0.378,0.58,us,us10003yqs,2016-02-13T02:08:16.040Z,"81km W of Ovalle, Chile",earthquake,4.2,1.7,0.262,4,reviewed,us,us
2015-11-11T21:11:42.740Z,-31.0026,-71.8468,19.76,4.2,mb,,124,0.375,1.04,us,us10003xmc,2016-02-05T03:16:44.040Z,"76km SW of Ovalle, Chile",earthquake,3.9,5.4,0.265,4,reviewed,us,us
2015-11-11T18:33:42.060Z,-29.8726,-72.0211,7.09,4.6,mwr,,114,0.681,1.12,us,us10003xfv,2016-02-05T03:16:43.040Z,"66km W of Coquimbo, Chile",earthquake,3.7,3.5,0.044,50,reviewed,us,us
2015-11-11T17:33:49.130Z,-29.6347,-72.1322,10,4.3,mb,,144,0.827,0.96,us,us10003y5b,2016-02-05T03:16:43.040Z,"84km WNW of Coquimbo, Chile",earthquake,4.5,2,0.532,1,reviewed,us,us
2015-11-11T16:27:24.520Z,-29.4726,-69.5714,92.46,4.3,mb,,42,1.088,1.12,us,us10003xf5,2016-02-05T03:16:43.040Z,"116km NW of San Jose de Jachal, Argentina",earthquake,6.1,1.9,0.137,15,reviewed,us,us
2015-11-11T16:20:38.820Z,-23.76,-67.9237,110.52,4.3,mb,,55,1.459,0.91,us,us10003xf2,2016-02-05T03:16:43.040Z,"98km SSE of San Pedro de Atacama, Chile",earthquake,7.4,6.4,0.201,7,reviewed,us,us
2015-11-11T15:43:14.920Z,-29.8637,-72.2816,10,4.3,mb,,99,0.907,1.19,us,us10003xes,2016-02-05T03:16:43.040Z,"91km W of Coquimbo, Chile",earthquake,5.6,1.9,0.218,6,reviewed,us,us
2015-11-11T09:14:14.690Z,-29.4213,-71.9434,13.62,4.5,mb,,145,0.788,0.96,us,us10003xc3,2016-02-05T03:16:43.040Z,"82km NW of Coquimbo, Chile",earthquake,3.9,5.4,0.103,28,reviewed,us,us
2015-11-11T09:07:45.170Z,-29.6498,-72.0946,10,4.6,mwr,,136,0.791,0.93,us,us10003xc2,2016-02-05T03:16:43.040Z,"80km WNW of Coquimbo, Chile",earthquake,3.9,1.8,0.042,54,reviewed,us,us
2015-11-11T09:03:42.980Z,-29.4457,-71.9564,14.43,3.9,mwr,,192,0.782,0.94,us,us10003y56,2016-02-05T03:16:43.040Z,"81km NW of Coquimbo, Chile",earthquake,4.9,4.3,0.062,25,reviewed,us,us
2015-11-11T07:59:32.000Z,-31.771,-71.522,35.3,4.2,mwr,,,,1.11,us,us10003xbp,2016-02-05T03:16:43.040Z,"37km WSW of Illapel, Chile",earthquake,6.5,6,0.044,50,reviewed,guc,us
2015-11-11T07:42:21.480Z,-29.4756,-72.0461,12.07,4.5,mb,,151,0.829,1.1,us,us10003xbh,2016-02-05T03:16:43.040Z,"86km NW of Coquimbo, Chile",earthquake,4,5.5,0.241,5,reviewed,us,us
2015-11-11T07:08:56.140Z,-29.4848,-72.1007,13,4.6,mwr,,92,0.865,0.94,us,us10003xak,2016-02-05T03:16:43.040Z,"89km NW of Coquimbo, Chile",earthquake,5,1.8,0.041,58,reviewed,us,us
2015-11-11T06:35:14.830Z,-29.6624,-72.148,10,4.5,mb,,97,0.83,0.62,us,us10003xai,2016-02-05T03:16:42.040Z,"84km WNW of Coquimbo, Chile",earthquake,5.3,1.9,0.27,4,reviewed,us,us
2015-11-11T04:56:18.960Z,-21.1303,-68.6017,138.96,4.1,mb,,83,0.831,0.79,us,us10003xab,2016-02-05T03:16:42.040Z,"151km NNE of Calama, Chile",earthquake,6.8,5.8,0.184,8,reviewed,us,us
2015-11-11T04:46:30.290Z,-29.7146,-72.0519,15.2,4.2,mb,,167,0.735,0.56,us,us10003y41,2016-02-05T03:16:42.040Z,"73km WNW of Coquimbo, Chile",earthquake,4.8,4.8,0.236,5,reviewed,us,us
2015-11-11T03:40:24.140Z,-29.4492,-72.046,10,4.5,mb,,150,0.844,0.81,us,us10003xa3,2016-02-05T03:16:42.040Z,"87km NW of Coquimbo, Chile",earthquake,3.6,1.8,0.18,9,reviewed,us,us
2015-11-11T03:25:40.690Z,-29.6976,-72.0317,19.96,4.3,mb,,92,0.723,0.69,us,us10003y3v,2016-02-05T03:16:42.040Z,"72km WNW of Coquimbo, Chile",earthquake,4.6,1.2,0.168,10,reviewed,us,us
2015-11-11T03:13:13.590Z,-29.6666,-71.9728,13.32,4.8,mb,,145,0.686,0.99,us,us10003y46,2016-02-05T03:16:42.040Z,"68km WNW of Coquimbo, Chile",earthquake,4.5,5.1,0.277,4,reviewed,us,us
2015-11-11T03:07:49.000Z,-29.5259,-72.1018,10,5.1,mb,,142,0.846,0.88,us,us10003x9t,2016-02-05T03:16:42.040Z,"87km WNW of Coquimbo, Chile",earthquake,4.2,1.7,0.058,96,reviewed,us,us
2015-11-11T02:46:19.830Z,-29.5097,-72.0585,10,6.9,mww,,43,0.821,1.18,us,us10003x9g,2017-10-11T21:17:03.250Z,"84km NW of Coquimbo, Chile",earthquake,5.1,1.7,,,reviewed,us,us
2015-11-11T02:29:59.980Z,-29.4928,-72.0767,10,4.5,mb,,141,0.843,1.2,us,us10003y43,2016-02-05T03:16:42.040Z,"87km NW of Coquimbo, Chile",earthquake,5.3,1.9,0.221,6,reviewed,us,us
2015-11-11T02:26:30.050Z,-29.4824,-72.1149,11.62,4.6,mb,,195,0.877,0.75,us,us10003y54,2016-02-05T03:16:42.040Z,"91km NW of Coquimbo, Chile",earthquake,6.1,2.8,0.387,2,reviewed,us,us
2015-11-11T02:23:39.270Z,-29.4658,-71.9288,10,5.1,mb,,61,0.751,1.04,us,us10003x94,2016-02-05T03:16:42.040Z,"78km NW of Coquimbo, Chile",earthquake,2.9,1.7,0.082,48,reviewed,us,us
2015-11-11T02:18:04.680Z,-29.4089,-71.9035,15.16,4.8,mb,,133,0.77,0.64,us,us10003x96,2016-02-05T03:16:42.040Z,"81km NW of Coquimbo, Chile",earthquake,4.6,4.2,0.062,80,reviewed,us,us
2015-11-11T02:14:39.610Z,-29.495,-72.0618,10,4.8,mb,,114,0.831,1.37,us,us10003x90,2016-02-05T03:16:42.040Z,"86km NW of Coquimbo, Chile",earthquake,4.6,1.8,0.121,21,reviewed,us,us
2015-11-11T02:06:36.730Z,-29.4681,-71.928,10,4.9,mb,,115,0.749,0.86,us,us10003xa2,2016-02-05T03:16:42.040Z,"78km NW of Coquimbo, Chile",earthquake,4.2,1.8,0.119,22,reviewed,us,us
2015-11-11T02:01:05.910Z,-29.5598,-72.1101,10,5.1,mb,,150,0.838,0.89,us,us100041dt,2016-02-05T03:16:42.040Z,"86km WNW of Coquimbo, Chile",earthquake,4.6,1.9,0.124,21,reviewed,us,us
2015-11-11T01:54:38.570Z,-29.5067,-72.0068,12,6.9,mww,,32,0.784,1.08,us,us10003x8t,2017-10-11T21:16:44.165Z,"81km NW of Coquimbo, Chile",earthquake,4.3,1.7,,,reviewed,us,us
2015-11-10T23:48:25.110Z,-29.5019,-72.1078,10,4.4,mwr,,89,0.862,1.3,us,us10003x7z,2016-02-05T03:16:42.040Z,"89km NW of Coquimbo, Chile",earthquake,3,1.8,0.06,27,reviewed,us,us
2015-11-10T23:28:17.900Z,-30.3828,-71.9477,17.73,4.3,mb,,195,0.396,0.86,us,us10003y1w,2016-02-05T03:16:42.040Z,"75km SW of Coquimbo, Chile",earthquake,3.3,5.4,0.265,4,reviewed,us,us
2015-11-10T19:38:22.510Z,-30.8846,-71.5016,43.86,4.1,mb,,146,0.239,1.33,us,us10003x44,2016-02-05T03:16:42.040Z,"42km SW of Ovalle, Chile",earthquake,5.9,4.6,0.303,3,reviewed,us,us
2015-11-10T18:06:20.680Z,-22.2038,-68.7748,112.66,4,mb,,48,0.426,0.88,us,us10003x36,2016-02-05T03:16:41.040Z,"33km NNE of Calama, Chile",earthquake,4.6,6.1,0.3,3,reviewed,us,us
2015-11-10T17:48:23.090Z,-22.2254,-68.7099,109.34,5.3,mww,,31,0.428,0.91,us,us10003x2w,2016-11-10T21:59:55.350Z,"35km NE of Calama, Chile",earthquake,5,3.3,,,reviewed,us,us
2015-11-10T12:58:38.410Z,-30.8045,-71.3706,43.18,4.6,mwr,,56,0.262,0.83,us,us10003wa5,2016-02-05T03:16:41.040Z,"28km SW of Ovalle, Chile",earthquake,5.2,4.3,0.061,26,reviewed,us,us
2015-11-10T11:43:46.390Z,-29.4389,-72.2254,3.92,4.2,mwr,,191,0.983,0.86,us,us10003w9k,2016-02-05T03:16:41.040Z,"102km WNW of Coquimbo, Chile",earthquake,5.2,5.8,0.055,32,reviewed,us,us
2015-11-10T04:25:59.480Z,-24.1647,-66.8921,192.74,4,mb,,93,1.688,0.79,us,us10003y10,2016-02-05T03:16:40.040Z,"58km W of San Antonio de los Cobres, Argentina",earthquake,12.2,6.6,0.365,2,reviewed,us,us
2015-11-10T04:13:17.870Z,-29.43,-71.9559,9.14,4.3,mb,,150,0.791,0.75,us,us10003w6t,2016-02-05T03:16:40.040Z,"82km NW of Coquimbo, Chile",earthquake,3.8,5.1,0.188,8,reviewed,us,us
2015-11-10T04:09:09.860Z,-29.4491,-71.9144,35,4.3,mb,,178,0.751,1.28,us,us10003w6s,2016-02-05T03:16:40.040Z,"78km NW of Coquimbo, Chile",earthquake,4.9,2,0.189,8,reviewed,us,us
2015-11-09T15:43:06.310Z,-31.7787,-72.1421,10,4.4,mb,,190,1.184,0.67,us,us10003xve,2016-02-05T03:16:39.040Z,"94km W of Illapel, Chile",earthquake,6.9,1.9,0.239,5,reviewed,us,us
2015-11-09T14:59:20.050Z,-29.4608,-72.217,10,4.5,mb,,178,0.966,1.05,us,us10003xvk,2016-02-05T03:16:39.040Z,"100km WNW of Coquimbo, Chile",earthquake,3.8,2,0.384,2,reviewed,us,us
2015-11-09T05:50:28.000Z,-30.277,-71.388,50.1,4.3,mb,,,,1.07,us,us10003vwh,2016-02-05T03:16:38.040Z,"36km S of Coquimbo, Chile",earthquake,5.5,3.1,0.2,7,reviewed,guc,us
2015-11-09T04:46:27.860Z,-23.5755,-68.9458,101,5.3,mww,,36,0.605,1.18,us,us10003vw4,2016-11-10T21:59:36.731Z,"104km SW of San Pedro de Atacama, Chile",earthquake,5.5,3.6,,,reviewed,us,us
2015-11-09T03:01:52.660Z,-30.2642,-71.4416,40.02,4.1,mb,,129,0.386,0.88,us,us10003ze5,2016-02-05T03:16:38.040Z,"35km SSW of Coquimbo, Chile",earthquake,6.5,13.4,0.368,2,reviewed,us,us
2015-11-09T00:18:23.400Z,-19.8182,-70.9994,20.31,3.9,mwr,,171,0.854,0.83,us,us10003vvc,2016-02-05T03:16:38.040Z,"100km WNW of Iquique, Chile",earthquake,4.9,6.5,0.048,41,reviewed,us,us
2015-11-08T22:07:19.130Z,-19.8083,-70.9604,17.78,4,mwr,,152,0.816,0.45,us,us10003vua,2016-02-05T03:16:37.040Z,"96km WNW of Iquique, Chile",earthquake,4.3,4.7,0.048,42,reviewed,us,us
2015-11-08T21:42:28.180Z,-31.7875,-72.1917,13.2,4.1,mwr,,193,1.208,0.4,us,us10003vu5,2016-02-05T03:16:37.040Z,"98km W of Illapel, Chile",earthquake,5.5,4,0.055,32,reviewed,us,us
2015-11-08T08:13:37.360Z,-17.3194,-69.4287,159.86,5.7,mww,,95,1.013,0.72,us,us10003vp7,2016-11-10T21:59:10.175Z,"65km E of Chuquitira, Peru",earthquake,7.7,4.8,,,reviewed,us,us
2015-11-07T23:56:21.000Z,-30.714,-71.385,47.3,4.3,mb,,,,0.73,us,us10003vmn,2016-02-05T03:16:35.040Z,"21km SW of Ovalle, Chile",earthquake,4.3,3.6,0.168,10,reviewed,guc,us
2015-11-07T22:23:53.530Z,-31.4284,-72.0284,8.15,4.6,mb,,162,0.824,1.12,us,us10003vm5,2016-02-05T03:16:35.040Z,"84km WNW of Illapel, Chile",earthquake,3.3,3.9,0.105,27,reviewed,us,us
2015-11-07T12:28:33.000Z,-30.756,-71.424,50.7,4.1,mb,,,,1.2,us,us10003vji,2016-02-05T03:16:34.040Z,"27km SW of Ovalle, Chile",earthquake,6.9,6.7,0.301,3,reviewed,guc,us
2015-11-07T11:51:29.000Z,-30.698,-71.632,27.5,4.4,mb,,,,0.99,us,us10003vj4,2016-02-05T03:16:34.040Z,"42km WSW of Ovalle, Chile",earthquake,7.3,2.5,0.311,3,reviewed,guc,us
2015-11-07T10:53:44.160Z,-30.7227,-71.3904,42,5.7,mww,,56,0.216,0.62,us,us10003vij,2016-11-10T21:58:59.679Z,"22km SW of Ovalle, Chile",earthquake,5.7,1.8,,,reviewed,us,us
2015-11-07T10:38:24.940Z,-30.7608,-71.6991,38.72,4,mb,,189,0.102,1.1,us,us10003vig,2016-02-05T03:16:34.040Z,"51km WSW of Ovalle, Chile",earthquake,4.2,10.9,0.368,2,reviewed,us,us
2015-11-07T10:31:20.620Z,-30.7911,-71.4521,42.26,4.9,mwr,,63,0.196,0.66,us,us10003vie,2016-02-05T03:16:34.040Z,"32km SW of Ovalle, Chile",earthquake,5.3,4.4,0.052,36,reviewed,us,us
2015-11-07T09:30:59.790Z,-30.9278,-71.7906,34.67,4.6,mb,,115,0.286,0.72,us,us10003vi4,2016-02-05T03:16:34.040Z,"67km WSW of Ovalle, Chile",earthquake,6,5.3,0.145,15,reviewed,us,us
2015-11-07T09:17:00.000Z,-30.8412,-71.3703,43.23,4.6,mb,,115,0.282,0.66,us,us10003vi2,2016-02-05T03:16:34.040Z,"31km SSW of Ovalle, Chile",earthquake,7,4.8,0.089,38,reviewed,us,us
2015-11-07T07:31:43.870Z,-30.8796,-71.4519,46,6.8,mww,,41,0.258,0.76,us,us10003vgt,2019-07-13T02:44:22.405Z,"39km SW of Ovalle, Chile",earthquake,4.4,1.8,,,reviewed,us,us
2015-11-07T07:04:31.380Z,-29.4642,-72.3015,13,6.2,mww,,111,1.029,0.79,us,us10003vgi,2016-11-10T21:58:54.887Z,"107km WNW of Coquimbo, Chile",earthquake,6.5,1.8,,,reviewed,us,us
2015-11-07T05:49:43.690Z,-24.0122,-66.8774,188.2,4.4,mb,,37,1.594,1.05,us,us10003vfy,2016-02-05T03:16:33.040Z,"61km WNW of San Antonio de los Cobres, Argentina",earthquake,4.6,7.6,0.126,18,reviewed,us,us
2015-11-07T01:34:51.960Z,-30.0303,-72.055,8.85,4.8,mb,,145,0.717,1.15,us,us10003vey,2016-02-05T03:16:33.040Z,"69km W of Coquimbo, Chile",earthquake,5,3.7,0.083,45,reviewed,us,us
2015-11-06T20:50:58.210Z,-33.3226,-72.4376,17.24,4.1,mb,,151,0.734,0.8,us,us10003w8w,2016-02-05T03:16:33.040Z,"81km WNW of San Antonio, Chile",earthquake,3.7,5.7,0.261,4,reviewed,us,us
2015-11-06T11:44:47.950Z,-19.9878,-68.9608,112.59,4.6,mb,,33,0.236,1.25,us,us10003v7a,2016-02-05T03:16:32.040Z,"126km ENE of Iquique, Chile",earthquake,5.5,4.1,0.111,24,reviewed,us,us
2015-11-06T08:44:07.540Z,-30.1424,-72.2616,8.49,5.4,mww,,94,0.757,0.79,us,us10003v5a,2016-11-10T21:58:47.992Z,"90km WSW of Coquimbo, Chile",earthquake,4.3,4.1,,,reviewed,us,us
2015-11-06T08:20:10.980Z,-30.2557,-72.116,8.67,4.2,mb,,196,0.588,0.84,us,us10003v57,2016-02-05T03:16:32.040Z,"81km WSW of Coquimbo, Chile",earthquake,6,5.8,0.304,3,reviewed,us,us
2015-11-06T04:57:05.780Z,-30.3772,-72.0536,11.51,4.5,mwr,,85,0.466,0.91,us,us10003v47,2016-02-05T03:16:32.040Z,"82km SW of Coquimbo, Chile",earthquake,2.8,3.5,0.045,48,reviewed,us,us
2015-11-05T17:02:39.680Z,-30.6983,-71.7815,25.93,4.4,mwr,,117,0.128,0.64,us,us10003uwn,2016-02-05T03:16:31.040Z,"56km WSW of Ovalle, Chile",earthquake,3.3,3.9,0.054,33,reviewed,us,us
2015-11-05T01:28:44.960Z,-30.7489,-71.5125,37.98,4,mwr,,62,0.129,0.81,us,us10003ut1,2016-02-05T03:16:30.040Z,"34km WSW of Ovalle, Chile",earthquake,5.2,2.8,0.08,15,reviewed,us,us
2015-11-04T01:22:11.110Z,-30.3409,-71.934,19.07,4,mb,,167,0.42,0.93,us,us200041tc,2016-01-30T02:11:05.040Z,"71km SW of Coquimbo, Chile",earthquake,5.8,6.8,0.3,3,reviewed,us,us
2015-11-03T21:30:17.000Z,-30.796,-71.411,49.6,4.2,mb,,,,1.1,us,us200041rq,2016-01-30T02:11:05.040Z,"29km SW of Ovalle, Chile",earthquake,2.7,5.7,0.159,11,reviewed,guc,us
2015-11-03T18:08:10.180Z,-20.0522,-68.0461,189.35,4.1,mb,,72,1.044,1.29,us,us10003v6e,2016-01-30T02:11:05.040Z,"119km WNW of Colchani, Bolivia",earthquake,7,12.5,0.233,5,reviewed,us,us
2015-11-03T10:28:58.610Z,-31.2033,-72.2047,4.12,4.1,mb,,195,0.719,0.69,us,us200041j9,2016-01-30T02:11:04.040Z,"109km WNW of Illapel, Chile",earthquake,7,6.5,0.234,5,reviewed,us,us
2015-11-03T01:43:28.790Z,-30.5714,-71.8682,28.09,4.7,mwr,,86,0.225,0.85,us,us200041hl,2016-01-30T02:11:04.040Z,"64km W of Ovalle, Chile",earthquake,5.1,2,0.043,51,reviewed,us,us
2015-11-02T20:13:45.380Z,-31.3827,-68.5378,104.35,4.7,mb,,55,0.205,0.78,us,us200041e4,2016-01-30T02:11:03.040Z,"6km N of Albardon, Argentina",earthquake,7.5,5.3,0.046,146,reviewed,us,us
2015-11-02T18:18:46.940Z,-30.4638,-72.7499,7.24,4.5,mb,,166,0.984,0.25,us,us2000420c,2016-01-30T02:11:03.040Z,"146km WSW of Coquimbo, Chile",earthquake,5.3,9,0.382,2,reviewed,us,us
2015-11-02T16:48:58.380Z,-30.436,-71.9972,17.49,4.4,mb,,175,0.392,0.82,us,us200041bh,2016-01-30T02:11:03.040Z,"78km WNW of Ovalle, Chile",earthquake,3.4,4.7,0.161,11,reviewed,us,us
2015-11-01T15:16:17.480Z,-23.2468,-68.4169,111,5.8,mww,,31,0.366,0.97,us,us2000416s,2016-11-10T21:57:58.817Z,"41km SSW of San Pedro de Atacama, Chile",earthquake,5.9,1.8,,,reviewed,us,us
2015-11-01T09:14:31.950Z,-19.939,-70.8542,29.72,4.1,mb,,141,0.755,1.03,us,us2000416b,2016-01-30T02:11:00.040Z,"80km WNW of Iquique, Chile",earthquake,8.1,4.3,0.213,6,reviewed,us,us
2015-11-01T01:28:38.380Z,-38.7833,-73.3682,21.96,4.9,mb,,80,1.161,0.62,us,us20004150,2016-01-30T02:11:00.040Z,"19km WSW of Carahue, Chile",earthquake,5.6,4,0.058,94,reviewed,us,us
